"Numero de Vertices",Clocks"
"67963","202790000"
"68097","170410000"
"68124","226700000"
"68124","220250000"
"68124","217220000"
"68199","227350000"
"68199","223990000"
"68199","220480000"
"68199","224260000"
"68199","219780000"
"68351","220030000"
"68351","209820000"
"68351","219660000"
"68351","231120000"
"68351","224090000"
"68490","223780000"
"68507","174280000"
"68507","127810000"
"68507","138440000"
"68507","133030000"
"68507","127730000"
"68507","129830000"
"68507","123710000"
"68507","117950000"
"68507","127590000"
"68507","112390000"
"68507","126800000"
"68507","120670000"
"68507","127370000"
"68507","134850000"
"68507","121040000"
"68507","131930000"
"68507","40320000"
"68507","40460000"
"68507","40580000"
"68507","40610000"
"68507","40470000"
"68507","40190000"
"68507","40690000"
"68507","40320000"
"68507","40540000"
"68507","40340000"
"68507","40370000"
"68507","40610000"
"68818","43100000"
"68818","42780000"
"68859","43340000"
"68872","47640000"
"68872","48090000"
