"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","67963","45.65052414","7.894821332e-27","4.088095665"
"1","67963","47.94334793","1.590512142e-26","4.111642361"
"2","69302","53.0467186","6.260981755e-21","2.893442631"
"2","69302","51.96772766","1.774173005e-20","2.899658442"
"3","69874","52.76351166","1.063853012e-18","2.344489098"
"3","69874","52.17065048","7.760662274e-19","2.347801447"
"4","70255","52.36184692","1.181343617e-16","2.009863138"
"4","70255","52.38314819","2.580592994e-18","2.011970282"
"5","70585","52.46551895","2.718599043e-15","1.775131464"
"5","70585","52.66446304","5.405383105e-15","1.776935458"
"6","70900","52.69586563","8.075645323e-14","1.598454714"
"6","70900","52.86945724","1.028563356e-13","1.599603057"
"7","71129","52.89199448","1.096089148e-12","1.458635092"
"7","71129","53.08395004","3.849171687e-13","1.459518671"
"8","71339","49.72906876","7.858578155e-13","1.34250164"
"8","71339","50.11348343","3.492941179e-12","1.343193412"
"9","71516","98.18914795","3.649702415e-11","1.24584341"
"9","71516","106.012764","1.184004977e-10","1.247062206"
"10","71777","105.8408279","1.509629421e-09","1.162973881"
"10","71777","106.1503906","1.313247844e-10","1.1634202"
"11","71937","106.1501083","1.019463514e-09","1.090973496"

