"Numero de Vertices",Clocks"
"15788","5120000"
"15935","2980000"
"15935","4840000"
"15935","3000000"
"15958","3910000"
"15958","3850000"
"15958","5190000"
"15958","4940000"
"15958","4980000"
"15986","5950000"
"15986","5420000"
"15986","5390000"
"15986","6260000"
"15986","4780000"
"15986","4220000"
"15986","5420000"
"15986","5790000"
"15986","5580000"
"15986","4070000"
"16098","5700000"
"16098","3650000"
"16098","3640000"
"16098","3950000"
"16118","3330000"
"16118","3070000"
"16118","4060000"
"16124","4020000"
"16124","3240000"
"16124","3860000"
"16124","3540000"
"16124","3420000"
"16124","4400000"
"16124","3680000"
"16124","3390000"
"16124","2790000"
"16124","2420000"
"16124","3130000"
"16124","2880000"
"16124","2770000"
"16186","2420000"
"16186","2830000"
"16186","2910000"
"16186","2870000"
"16186","2710000"
"16202","2760000"
"16202","2860000"
"16202","2640000"
"16202","2880000"
"16215","2890000"
"16215","2670000"
"16215","2680000"
"16215","2710000"
"16215","2580000"
"16252","2720000"
"16252","3130000"
