"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","32515","30.91983795","1.308339062e-26","3.587129354"
"1","32515","30.93570328","2.248480069e-26","3.597781897"
"2","32770","34.25569916","6.774633451e-21","2.643521547"
"2","32770","36.98163605","3.371467654e-20","2.648622513"
"3","33003","38.35951233","1.091702964e-17","2.179201126"
"3","33003","40.3342247","2.622085252e-19","2.180194139"
"4","33101","40.75597763","3.800424282e-16","1.883736372"
"4","33101","42.87324524","3.127768419e-16","1.884418368"
"5","33181","43.05340958","7.807906509e-15","1.674588919"
"5","33181","47.60499573","6.733602933e-14","1.675999761"
"6","33348","46.11157608","9.850336557e-14","1.518460393"
"6","33348","47.90768051","5.324832372e-13","1.519519329"
"7","33544","47.9194603","2.000377294e-12","1.391611814"
"7","33544","49.14441681","1.449368663e-11","1.392759442"
"8","33708","49.14415741","6.439165173e-12","1.287306547"
"8","33708","50.30273438","1.396629895e-10","1.288393974"
"9","33893","50.26838684","1.89491578e-09","1.198024869"
"9","33893","50.45386887","1.764172031e-09","1.198293686"
"10","33941","50.46095657","5.66044378e-10","1.121547818"
"10","33941","50.5911293","8.225515824e-10","1.121714354"
"11","34005","50.58304214","2.316405734e-08","1.0536201"

