"Numero de Vertices",Clocks"
"32515","107710000"
"32770","117820000"
"32770","81620000"
"33003","111530000"
"33101","122130000"
"33181","139950000"
"33181","97260000"
"33181","98990000"
"33348","160490000"
"33348","84330000"
"33348","133820000"
"33348","116870000"
"33544","100180000"
"33544","117730000"
"33544","98400000"
"33544","117620000"
"33544","153520000"
"33544","139210000"
"33544","126900000"
"33708","107410000"
"33708","116210000"
"33708","92980000"
"33708","70850000"
"33708","73670000"
"33708","70870000"
"33708","71860000"
"33708","71540000"
"33708","72160000"
"33708","72280000"
"33708","69680000"
"33708","70450000"
"33708","71660000"
"33708","74220000"
"33893","75530000"
"33893","71380000"
"33893","76290000"
"33893","72710000"
"33941","69000000"
"33941","29830000"
"33941","31690000"
