"Numero de Vertices",Clocks"
"142253","2890000"
"145502","1490000"
"145502","3230000"
"145502","2380000"
"146492","1930000"
"146492","1340000"
"146492","1820000"
"146934","2730000"
"146934","1860000"
"146934","1290000"
"147343","1960000"
"147343","2770000"
"147343","2790000"
"147638","1330000"
"147638","1580000"
"147638","2600000"
"147638","1700000"
"148079","1410000"
"148079","2070000"
"148079","1330000"
"148251","1380000"
"148251","2650000"
"148251","2900000"
"148363","1330000"
"148363","1420000"
"148363","1380000"
"148525","1490000"
"148525","1350000"
"148525","1430000"
"148525","1340000"
"148791","3420000"
"148791","1340000"
