"Numero de Vertices",Clocks"
"142253","1670000"
"146179","1300000"
"146179","4460000"
"146179","1240000"
"147319","1840000"
"147319","1290000"
"147319","1710000"
"148006","2740000"
"148006","1870000"
"148006","1240000"
"148681","1650000"
"148681","1280000"
"148681","1610000"
"149233","1360000"
"149233","1540000"
"149233","1340000"
"149679","1630000"
"149679","1370000"
"149679","1600000"
"150124","1330000"
"150124","1670000"
"150124","1280000"
"150474","1620000"
"150474","1350000"
"150474","1660000"
"150904","1370000"
"150904","3290000"
"150904","2780000"
"151400","1380000"
"151400","1340000"
