"Numero de Vertices",Clocks"
"67963","286560000"
"68062","306710016"
"68062","321400000"
"68062","155190000"
"68200","277120000"
"68200","197490000"
"68200","266170000"
"68200","224660000"
"68200","221940000"
"68200","223060000"
"68200","154580000"
"68200","278889984"
"68200","160730000"
"68200","308800000"
"68200","329940000"
"68507","144350000"
"68507","269990016"
"68507","148750000"
"68507","257860000"
"68507","219260000"
"68507","241890000"
"68507","229530000"
"68507","178070000"
"68507","227430000"
"68507","187760000"
"68507","251760000"
"68507","221250000"
"68507","310580000"
"68507","301620000"
"68507","311489984"
"68507","257150000"
"68507","173930000"
"68507","278740000"
"68507","323929984"
"68507","148330000"
"68507","151550000"
"68507","158510000"
"68507","117890000"
"68507","118690000"
"68507","118670000"
"68892","122070000"
"68892","121050000"
"68892","121050000"
"68892","139830000"
"68892","138330000"
"68892","120860000"
"68892","122830000"
"68892","137420000"
"68892","119410000"
"68892","145230000"
"68892","145260000"
"68892","145270000"
"68892","144930000"
"68892","120710000"
"68892","120550000"
"68892","137340000"
"68892","140160000"
"68892","137630000"
"68892","123140000"
"68892","136140000"
"68892","137120000"
"68892","141010000"
"68892","139770000"
"68892","138770000"
"68892","121460000"
"68892","137640000"
"68892","137510000"
"68892","137650000"
"68892","139450000"
"68892","140190000"
"68892","127450000"
"68892","150140000"
"68892","148400000"
"69227","135850000"
"69227","135890000"
"69227","138430000"
"69227","142860000"
"69227","138110000"
"69227","144350000"
"69227","138080000"
"69227","125610000"
"69227","139980000"
"69324","137320000"
"69326","136540000"
"69326","137230000"
"69326","136880000"
"69326","130950000"
"69326","118220000"
"69326","131390000"
"69326","119420000"
"69326","140800000"
"69326","119350000"
"69326","121280000"
"69326","119860000"
"69326","144230000"
"69326","145960000"
"69326","145970000"
"69326","145480000"
"69326","128920000"
"69326","138520000"
"69326","137550000"
"69326","145290000"
"69326","141210000"
"69326","141970000"
"69326","141310000"
"69326","121090000"
"69326","135710000"
"69326","135230000"
"69326","145510000"
"69326","120680000"
"69326","137330000"
"69326","137470000"
"69326","135420000"
"69579","63740000"
"69579","70580000"
"69579","65710000"
"69579","92890000"
"69579","92890000"
"69579","94010000"
"69579","88870000"
"69579","93180000"
"69579","62470000"
"69579","79810000"
"69579","79000000"
"69579","57880000"
"69579","57810000"
"69579","94010000"
"69579","91710000"
"69579","94160000"
"69579","94560000"
"69579","94340000"
"69579","94540000"
"69579","94370000"
"69579","95210000"
"69579","64660000"
"69579","84920000"
"69579","86790000"
"69579","100810000"
"69579","88830000"
"69579","91710000"
"69579","75990000"
"69579","57060000"
"69579","57690000"
"69579","57640000"
"69579","57730000"
"69579","81260000"
"69579","85000000"
"69579","58260000"
"69579","61170000"
"69579","57680000"
"69579","67260000"
"69579","58280000"
"69579","91520000"
"69579","91020000"
"69579","63580000"
"69579","60660000"
"69579","59230000"
"69579","93840000"
"69579","80270000"
"69579","82020000"
"69579","79140000"
"69579","63380000"
"69579","100100000"
"69579","57400000"
"69579","92870000"
"69579","71810000"
"69579","57980000"
"69579","58160000"
"69917","99250000"
"69917","99330000"
"69917","88010000"
"69917","96210000"
"69917","100490000"
"69917","95690000"
"69917","93730000"
"69917","103150000"
"69917","88350000"
"69917","103020000"
"69917","97190000"
"69917","106400000"
"69917","47440000"
"69917","47460000"
"69917","47730000"
"69917","47560000"
"69917","47540000"
"69917","47720000"
"69917","47370000"
"69917","47320000"
"69917","48170000"
"69917","46860000"
"69917","48940000"
"69917","47270000"
"69917","47260000"
"69917","49730000"
"69917","48280000"
"69917","47420000"
"69917","47810000"
"69917","47790000"
"69917","47800000"
"69917","47850000"
"69917","48430000"
"69917","49050000"
"69917","47660000"
"69917","47510000"
"69917","47560000"
"69917","47490000"
"69917","47400000"
"69917","48070000"
"69917","47390000"
"69917","47590000"
"69917","46960000"
"69917","47740000"
"69917","47190000"
"69917","47350000"
"69917","47880000"
