"Numero de Vertices",Clocks"
"67963","940000"
"68062","470000"
"68062","480000"
"68062","950000"
"68062","470000"
"68062","480000"
"68200","960000"
"68200","580000"
"68200","450000"
"68200","560000"
"68200","480000"
"68200","580000"
"68200","910000"
"68200","530000"
"68200","470000"
"68200","580000"
"68200","890000"
"68200","1150000"
"68200","1030000"
"68507","1130000"
"68507","440000"
"68507","1190000"
"68507","500000"
"68507","570000"
"68507","470000"
"68507","1160000"
"68507","480000"
"68507","590000"
"68507","440000"
"68507","530000"
"68507","470000"
"68507","590000"
"68507","1020000"
"68507","570000"
"68507","930000"
"68507","1170000"
"68507","470000"
"68507","1070000"
"68507","910000"
"68507","1180000"
"68507","440000"
"68507","600000"
"68507","490000"
"68507","500000"
"68507","430000"
"68507","500000"
"68892","440000"
"68892","430000"
"68892","440000"
"68892","430000"
"68892","420000"
"68892","440000"
"68892","440000"
"68892","440000"
"68892","430000"
"68892","420000"
"68892","420000"
"68892","440000"
"68892","450000"
"68892","450000"
"68892","440000"
"68892","410000"
"68892","430000"
"68892","460000"
"68892","440000"
"68892","430000"
"68892","420000"
"68892","450000"
"68892","450000"
"68892","450000"
"68892","450000"
"68892","440000"
"68892","430000"
"68892","450000"
"68892","440000"
"68892","460000"
"68892","440000"
"68892","430000"
"68892","440000"
"68892","460000"
"68892","480000"
"69227","480000"
"69227","450000"
"69227","480000"
"69227","480000"
"69227","440000"
"69227","440000"
"69227","440000"
"69227","420000"
"69227","420000"
"69227","430000"
"69227","460000"
"69324","430000"
"69324","460000"
"69324","440000"
"69326","450000"
"69326","450000"
"69326","420000"
"69326","440000"
"69326","440000"
"69326","420000"
"69326","400000"
"69326","440000"
"69326","400000"
"69326","440000"
"69326","440000"
"69326","430000"
"69326","430000"
"69326","440000"
"69326","460000"
"69326","440000"
"69326","440000"
"69326","440000"
"69326","430000"
"69326","440000"
"69326","470000"
"69326","420000"
"69326","440000"
"69326","410000"
"69326","420000"
"69326","450000"
"69326","440000"
"69326","450000"
"69326","430000"
"69326","450000"
"69326","440000"
"69326","450000"
"69579","440000"
"69579","450000"
"69579","230000"
"69579","230000"
"69579","230000"
"69579","300000"
"69579","310000"
"69579","310000"
"69579","300000"
"69579","230000"
"69579","240000"
"69579","310000"
"69579","320000"
"69579","240000"
"69579","230000"
"69579","310000"
"69579","310000"
"69579","310000"
"69579","310000"
"69579","320000"
"69579","310000"
"69579","310000"
"69579","230000"
"69579","230000"
"69579","290000"
"69579","320000"
"69579","310000"
"69579","230000"
"69579","300000"
"69579","230000"
"69579","230000"
"69579","220000"
"69579","220000"
"69579","320000"
"69579","300000"
"69579","280000"
"69579","230000"
"69579","240000"
"69579","230000"
"69579","230000"
"69579","250000"
"69579","320000"
"69579","310000"
"69579","240000"
"69579","230000"
"69579","230000"
"69579","300000"
"69579","290000"
"69579","310000"
"69579","280000"
"69579","230000"
"69579","220000"
"69579","230000"
"69579","310000"
"69579","230000"
"69579","230000"
"69579","240000"
"69917","320000"
"69917","320000"
"69917","260000"
"69917","270000"
"69917","440000"
"69917","280000"
"69917","420000"
"69917","300000"
"69917","430000"
"69917","270000"
"69917","230000"
"69917","200000"
"69917","300000"
"69917","420000"
"69917","150000"
"69917","140000"
"69917","150000"
"69917","140000"
"69917","140000"
"69917","140000"
"69917","150000"
"69917","130000"
"69917","130000"
"69917","140000"
"69917","140000"
"69917","140000"
"69917","140000"
"69917","130000"
"69917","140000"
"69917","140000"
"69917","150000"
"69917","140000"
"69917","140000"
"69917","150000"
"69917","140000"
"69917","150000"
"69917","140000"
"69917","150000"
"69917","140000"
"69917","140000"
"69917","130000"
"69917","140000"
"69917","140000"
"69917","140000"
"69917","140000"
"69917","140000"
"69917","150000"
"69917","140000"
"69917","140000"
"70076","140000"
"70076","140000"
