"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","32515","30.91983795","1.308339062e-26","3.587129354"
"1","32515","31.00760269","1.507385308e-26","3.604048252"
"2","33006","34.7976265","3.040661002e-20","2.652438164"
"2","33006","37.32382202","2.895783226e-20","2.655289173"
"3","33229","38.67292404","3.824511335e-18","2.181845665"
"3","33229","45.88230896","3.055743529e-18","2.184547663"
"4","33496","45.18681717","3.813135652e-15","1.887610316"
"4","33496","48.82386398","9.492183667e-16","1.889397383"
"5","33749","48.91753769","3.571852219e-14","1.677990437"
"5","33749","49.13877869","3.986901412e-14","1.679207444"
"6","33926","49.16902542","1.769046064e-12","1.516309381"
"6","33926","49.69832611","2.978822701e-13","1.517084241"
"7","34088","49.67348862","1.821874032e-12","1.386856914"
"7","34088","50.3381958","2.124551229e-11","1.387481213"
"8","34235","50.2098465","1.488355827e-10","1.2818681"
"8","34235","50.59093094","3.399949072e-11","1.282423496"
"9","34309","50.59516907","2.979230196e-10","1.193745971"
"9","34309","50.67375565","3.681802363e-10","1.193861842"
"10","34336","50.68259811","1.508824732e-09","1.116982937"
"10","34336","50.85142899","2.742391647e-09","1.117132187"
"11","34381","50.85626984","7.477370723e-09","1.049690366"

