"Numero de Vertices",Clocks"
"142253","1.30818601e+10"
"143303","1.37924096e+10"
"143303","-1.239024026e+10"
"143303","1.063208038e+10"
"143728","1.019838976e+10"
"143728","-9705700352"
"143728","9079300096"
"144126","8873109504"
"144126","-9983769600"
"144126","7653689856"
"144416","7771959808"
"144416","-8355619840"
"144416","7025699840"
"144613","7005570048"
"144613","-8611739648"
"144613","5971680256"
"144613","6560330240"
"145086","6935730176"
"145086","-7764830208"
"145086","5550300160"
"145086","5954109952"
"145366","5869530112"
"145366","-7847759872"
"145366","5228230144"
"145366","5277089792"
"145366","5865440256"
"145366","5664750080"
"145960","5803440128"
"145960","-6751419904"
"145960","5355840000"
"146029","5614739968"
"146029","-7514259968"
"146029","5046550016"
"146029","4798470144"
"146029","4300850176"
"146029","3741240064"
"146029","2678279936"
"146457","3064399872"
"146457","-3216389888"
