"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","142253","65.18423462","5.365569951e-27","4.471274376"
"1","142253","67.79802704","8.064461093e-27","4.480783463"
"2","143303","73.47559357","4.688322387e-21","3.072134256"
"2","143303","77.68198395","6.568502304e-21","3.07470727"
"3","143728","78.46089172","9.913754678e-18","2.462848902"
"3","143728","82.89645386","1.112797972e-17","2.463948727"
"4","144126","83.12676239","1.783500715e-15","2.096362591"
"4","144126","86.66542816","2.02241377e-15","2.096987486"
"5","144416","86.76296997","6.046516911e-14","1.843553424"
"5","144416","89.55137634","4.475729208e-14","1.844035983"
"6","144613","87.78432465","3.223141426e-13","1.654397845"
"6","144613","91.86434937","1.442631062e-12","1.655140519"
"7","145086","91.87608337","3.336650053e-11","1.506136656"
"7","145086","94.4004364","3.569785439e-11","1.506706715"
"8","145366","94.40732574","4.586281632e-10","1.38475585"
"8","145366","97.04568481","2.119234649e-10","1.385524035"
"9","145960","97.0447998","3.176683916e-10","1.282720447"
"9","145960","97.4372406","1.146130066e-10","1.282884836"
"10","146029","97.44207001","4.843166312e-09","1.19504869"
"10","146029","98.87726593","5.312240647e-10","1.195601463"
"11","146457","98.87637329","1.242882774e-08","1.118670583"

