"Numero de Vertices",Clocks"
"15788","4770000"
"16055","4870000"
"16055","5580000"
"16055","5880000"
"16201","6010000"
"16201","5500000"
"16201","6260000"
"16342","5770000"
"16342","5080000"
"16342","5150000"
"16452","5890000"
"16452","6190000"
"16452","5880000"
"16591","4640000"
"16591","4880000"
"16591","6110000"
"16645","6330000"
"16645","4700000"
"16645","5710000"
"16738","4720000"
"16738","5060000"
"16738","4380000"
"16794","5270000"
"16794","5710000"
"16794","4380000"
"16855","5230000"
"16855","4850000"
"16855","4530000"
"16928","4950000"
"16928","5680000"
