"Numero de Vertices",Clocks"
"15788","527510016"
"16055","519809984"
"16055","-415969984"
"16055","440769984"
"16201","468830016"
"16201","-421329984"
"16201","353689984"
"16342","368900000"
"16342","-342009984"
"16342","306830016"
"16452","304529984"
"16452","-323769984"
"16452","274289984"
"16591","292449984"
"16591","-329560000"
"16591","294129984"
"16645","272889984"
"16645","-293790016"
"16645","236070000"
"16738","265290000"
"16738","-299500000"
"16738","226800000"
"16794","231760000"
"16794","-281440000"
"16794","227230000"
"16855","210020000"
"16855","-254890000"
"16855","198860000"
"16928","196260000"
"16928","-249360000"
