"Numero de Vertices",Clocks"
"32515","240000"
"32953","500000"
"32953","150000"
"32953","320000"
"33172","400000"
"33172","460000"
"33172","210000"
"33369","240000"
"33369","190000"
"33369","360000"
"33523","440000"
"33523","240000"
"33523","210000"
"33729","240000"
"33729","170000"
"33729","190000"
"33729","430000"
"33948","480000"
"33948","230000"
"33948","490000"
"33948","430000"
"34171","560000"
"34171","440000"
"34171","230000"
"34233","460000"
"34233","540000"
"34233","410000"
"34370","550000"
"34370","480000"
"34370","500000"
"34370","450000"
"34521","470000"
"34521","250000"
