"Numero de Vertices",Clocks"
"15788","80000"
"16602","160000"
"16602","130000"
"16602","200000"
"17060","100000"
"17060","130000"
"17060","200000"
"17244","120000"
"17244","170000"
"17244","250000"
"17501","120000"
"17501","180000"
"17501","250000"
"17671","160000"
"17671","370000"
"17671","160000"
"17808","380000"
"17808","220000"
"17808","230000"
"17905","190000"
"17905","180000"
"17905","100000"
"18020","160000"
"18020","230000"
"18020","150000"
"18130","270000"
"18130","230000"
"18130","190000"
"18196","260000"
"18196","380000"
