"Numero de Vertices",Clocks"
"15788","519510016"
"15828","575360000"
"15828","-520529984"
"15828","302760000"
"15828","445950016"
"15828","431369984"
"15828","406160000"
"15828","471150016"
"15828","341600000"
"15828","437110016"
"15934","515710016"
"15934","-278950016"
"15934","317470016"
"15934","315510016"
"15934","475750016"
"15934","389369984"
"16012","432720000"
"16012","-450660000"
"16012","342950016"
"16012","272820000"
"16043","273630016"
"16043","-345140000"
"16043","264430000"
"16043","352310016"
"16043","335540000"
"16043","329340000"
"16043","327080000"
"16043","305529984"
"16245","365670016"
"16245","-267160000"
"16245","197130000"
"16245","255700000"
"16245","276409984"
"16245","202130000"
"16245","327600000"
"16245","291660000"
"16245","340350016"
"16245","263790000"
"16245","352740000"
"16245","181950000"
"16452","217340000"
"16452","-188450000"
"16452","162910000"
"16471","252520000"
"16471","-233860000"
"16471","206460000"
"16471","226890000"
"16471","158260000"
"16471","246700000"
"16471","176360000"
"16661","298009984"
"16661","-279270016"
"16661","195750000"
"16661","178970000"
"16661","248670000"
"16661","200640000"
"16661","171670000"
"16661","262750000"
"16661","154410000"
"16851","132900000"
"16851","-266580000"
"16851","182490000"
"16851","179300000"
"16851","146460000"
"16851","136370000"
"16851","197560000"
"16851","163670000"
"17060","161340000"
"17060","-166170000"
