"Numero de Vertices",Clocks"
"32515","12310000"
"33412","6350000"
"33412","7560000"
"33412","12750000"
"33754","7340000"
"33754","15130000"
"33754","7240000"
"33858","15470000"
"33858","13280000"
"33858","14590000"
"33858","7370000"
"34012","14020000"
"34012","13150000"
"34012","7810000"
"34012","7680000"
"34167","14200000"
"34167","11900000"
"34167","7480000"
"34217","15120000"
"34217","14390000"
"34217","11630000"
"34217","14000000"
"34217","13160000"
"34347","13180000"
"34347","8500000"
"34347","14980000"
"34347","7710000"
"34439","13570000"
"34439","12820000"
"34439","11670000"
"34439","6510000"
"34439","7590000"
"34439","6320000"
"34439","6890000"
"34588","6000000"
"34588","6120000"
"34588","6860000"
"34588","6830000"
"34640","6540000"
"34640","6550000"
