"Numero de Vertices",Clocks"
"142253","47210000"
"142418","37020000"
"142418","53720000"
"142418","28470000"
"142418","55010000"
"142590","51480000"
"142590","32890000"
"142590","44250000"
"142590","33860000"
"142590","35380000"
"142590","34070000"
"142846","35360000"
"142846","51220000"
"142846","65110000"
"142846","69110000"
"142846","46980000"
"142846","35420000"
"142846","60900000"
"142846","36040000"
"142846","57440000"
"142846","71220000"
"142846","39460000"
"143320","50740000"
"143320","35130000"
"143320","77070000"
"143320","38030000"
"143320","35520000"
"143320","36480000"
"143320","36190000"
"143320","35690000"
"143320","52680000"
"143320","35810000"
"143320","35800000"
"143320","46350000"
"143320","54720000"
"143320","36830000"
"143320","37380000"
"143320","35580000"
"143847","35750000"
"143847","35570000"
"143847","35660000"
"143847","35900000"
"143847","35640000"
"143847","36050000"
"143847","35680000"
"143847","35510000"
"143847","34810000"
"144041","16890000"
"144041","25110000"
"144041","17690000"
"144041","26470000"
"144041","26510000"
"144041","26270000"
"144041","26350000"
"144041","26370000"
"144041","18670000"
"144041","17390000"
"144213","22860000"
"144213","19560000"
"144213","19890000"
"144213","16920000"
"144213","18120000"
"144213","22310000"
"144213","24720000"
"144213","16950000"
"144213","16940000"
"144213","24310000"
"144213","26460000"
"144213","24840000"
"144213","19470000"
"144213","16900000"
"144213","21750000"
"144213","28310000"
"144213","27930000"
"144488","21270000"
"144488","23250000"
"144488","22690000"
"144488","19240000"
"144488","18910000"
"144488","16950000"
"144488","17180000"
"144488","17840000"
"144488","23120000"
"144488","25600000"
"144488","23360000"
"144488","26330000"
"144488","18160000"
"144488","21880000"
"144488","26520000"
"144488","16960000"
"144488","19310000"
"144488","25070000"
"144488","27500000"
"144488","16990000"
"144488","18090000"
"144488","19400000"
"144889","26500000"
"144889","11330000"
"144889","11080000"
"144889","11100000"
"144889","11110000"
"144889","11080000"
"144889","11140000"
"144889","11550000"
"144889","11040000"
"144889","11210000"
"144889","11060000"
"144889","11120000"
"144889","11090000"
"144889","11090000"
"145130","11140000"
"145130","11100000"
