"Numero de Vertices",Clocks"
"142253","522110016"
"142418","513289984"
"142418","390590016"
"142590","510900000"
"142590","455720000"
"142590","473800000"
"142590","446900000"
"142846","444910016"
"142846","443390016"
"142846","529020000"
"142846","527350016"
"142846","618099968"
"142846","487150016"
"142846","430289984"
"142846","562120000"
"142846","434740000"
"143320","421280000"
"143320","537299968"
"143320","505009984"
"143320","520689984"
"143320","380830016"
"143320","442089984"
"143320","389680000"
"143320","480520000"
"143320","391310016"
"143320","575609984"
"143320","378310016"
"143320","393960000"
"143320","439500000"
"143320","378590016"
"143847","381720000"
"143847","380609984"
"143847","383880000"
"143847","378950016"
"143847","381240000"
"143847","382200000"
"143847","383289984"
"144041","270430016"
"144041","261610000"
"144041","180660000"
"144041","276020000"
"144041","278320000"
"144041","285440000"
"144041","210150000"
"144041","231220000"
"144213","230760000"
"144213","218400000"
"144213","229320000"
"144213","288190016"
"144213","266510000"
"144213","211900000"
"144213","273540000"
"144213","279590016"
"144213","284980000"
"144213","280310016"
"144213","190180000"
"144213","202640000"
"144213","262960000"
"144213","207430000"
"144213","240150000"
"144488","270110016"
"144488","197640000"
"144488","183030000"
"144488","176080000"
"144488","173940000"
"144488","185180000"
"144488","282129984"
"144488","264680000"
"144488","270950016"
"144488","282150016"
"144488","285870016"
"144488","283249984"
"144488","256160000"
"144488","252650000"
"144488","281969984"
"144488","260470000"
"144488","192740000"
"144488","190630000"
"144488","262860000"
"144488","175650000"
"144889","116260000"
"144889","116500000"
"144889","116250000"
"144889","117090000"
"144889","117030000"
"144889","127820000"
"144889","115710000"
"144889","116750000"
"144889","116140000"
"144889","116470000"
"144889","116970000"
"144889","116330000"
