"Numero de Vertices",Clocks"
"49","0"
"110","10000"
"241","40000"
"503","180000"
"1002","670000"
"1933","2260000"
"3841","7850000"
"7756","23680000"
"15788","69770000"
"32515","226330000"
"67963","654499968"
"142253","2029789952"
