"Numero de Vertices",Clocks"
"142253","3570000"
"142615","2100000"
"142615","1870000"
"142615","1770000"
"142757","3760000"
"142757","1860000"
"142757","1870000"
"142865","1960000"
"142865","1840000"
"142865","1880000"
"142865","3700000"
"142865","1830000"
"143023","2000000"
"143023","1810000"
"143023","3670000"
"143075","2020000"
"143075","1830000"
"143075","1800000"
"143075","3650000"
"143146","2070000"
"143146","1830000"
"143146","1890000"
"143146","1800000"
"143241","4150000"
"143241","1850000"
"143241","1750000"
"143281","2010000"
"143281","1810000"
"143281","1810000"
"143281","330000"
"143281","330000"
"143435","380000"
"143435","320000"
"143435","330000"
"143435","330000"
"143497","370000"
"143497","400000"
