"Numero de Vertices",Clocks"
"15788","54050000"
"15846","52720000"
"15846","51830000"
"15891","50500000"
"15891","51390000"
"15891","52080000"
"15891","52860000"
"15920","52660000"
"15920","51510000"
"15920","47260000"
"15920","49240000"
"15920","50170000"
"15920","51120000"
"15920","49240000"
"15920","50130000"
"15920","53120000"
"15920","49660000"
"15920","50570000"
"15920","43110000"
"15920","50110000"
"16040","50860000"
"16040","50820000"
"16059","39190000"
"16059","23100000"
"16059","37440000"
"16059","39710000"
"16077","33220000"
"16077","28840000"
"16077","36130000"
"16077","39190000"
"16077","41060000"
"16077","35250000"
"16077","33300000"
"16077","21340000"
"16077","24820000"
"16077","35790000"
"16077","38080000"
"16114","29150000"
"16114","28930000"
"16114","25920000"
"16114","23880000"
"16114","38750000"
"16114","44970000"
"16114","40380000"
"16114","29700000"
"16114","34160000"
"16178","25840000"
"16178","43010000"
"16178","29680000"
"16178","28020000"
"16178","23580000"
"16178","28340000"
"16178","23300000"
"16178","36030000"
"16178","26320000"
"16178","44210000"
"16178","36100000"
"16178","40920000"
"16178","49060000"
"16178","29660000"
"16178","22360000"
"16178","27300000"
"16178","33820000"
"16178","20240000"
"16178","19220000"
"16178","21350000"
"16231","17200000"
"16231","23560000"
"16231","22410000"
"16231","10210000"
"16231","10490000"
"16231","8810000"
"16231","10780000"
"16231","9340000"
"16231","9570000"
"16231","9820000"
"16231","9960000"
"16231","11490000"
"16231","11320000"
"16231","10750000"
