"Numero de Vertices",Clocks"
"15788","573529984"
"15846","573209984"
"15846","-494120000"
"15846","455000000"
"15846","450329984"
"15891","453260000"
"15891","-431460000"
"15891","380000000"
"15891","402260000"
"15891","395209984"
"15891","397560000"
"15920","369560000"
"15920","-412160000"
"15920","352680000"
"15920","340390016"
"15920","353110016"
"15920","356780000"
"15920","357360000"
"15920","341680000"
"15920","358609984"
"15920","369630016"
"15920","360910016"
"15920","355670016"
"15920","345590016"
"15920","344689984"
"15920","362049984"
"16040","344150016"
"16040","-373840000"
"16040","319630016"
"16040","320729984"
"16059","285500000"
"16059","-304560000"
"16059","212690000"
"16059","190180000"
"16059","167870000"
"16059","169360000"
"16077","170540000"
"16077","-191650000"
"16077","143340000"
"16077","160930000"
"16077","189790000"
"16077","152210000"
"16077","138280000"
"16077","136240000"
"16077","143070000"
"16077","134090000"
"16077","130540000"
"16077","130610000"
"16077","194610000"
"16114","192680000"
"16114","-195800000"
"16114","126310000"
"16114","156480000"
"16114","190880000"
"16114","172050000"
"16114","115820000"
"16114","118070000"
"16114","122420000"
"16114","175290000"
"16114","140610000"
"16178","180650000"
"16178","-167470000"
"16178","109020000"
"16178","164150000"
"16178","157340000"
"16178","158140000"
"16178","131300000"
"16178","141760000"
"16178","119540000"
"16178","143550000"
"16178","157740000"
"16178","95590000"
"16178","187100000"
"16178","123950000"
"16178","139500000"
"16178","130940000"
"16178","190420000"
"16178","137780000"
"16178","171210000"
"16178","79730000"
"16178","91040000"
"16178","68430000"
"16231","109900000"
"16231","-136610000"
"16231","84350000"
"16231","89810000"
"16231","87680000"
"16231","43660000"
"16231","46620000"
"16231","40020000"
"16231","46860000"
"16231","44050000"
"16231","43740000"
"16231","44600000"
"16231","48630000"
"16231","50710000"
"16231","50830000"
"16231","50820000"
"16263","51220000"
"16263","-61990000"
