"Numero de Vertices",Clocks"
"67963","450000"
"68942","980000"
"68942","900000"
"68942","840000"
"69203","840000"
"69203","480000"
"69203","810000"
"69389","500000"
"69389","760000"
"69389","880000"
"69627","870000"
"69627","630000"
"69627","1030000"
"69627","920000"
"69989","960000"
"69989","880000"
"69989","660000"
"70092","940000"
"70092","690000"
"70092","1220000"
"70092","660000"
"70092","860000"
"70092","960000"
"70092","880000"
"70534","740000"
"70534","940000"
"70534","410000"
"70534","750000"
"70534","700000"
"70820","1060000"
"70820","570000"
"70820","810000"
"70820","840000"
"70820","600000"
"71031","450000"
"71031","640000"
"71031","470000"
"71031","470000"
"71125","850000"
"71125","510000"
