"Numero de Vertices",Clocks"
"67963","15370000"
"71602","27830000"
"71602","17880000"
"71602","28520000"
"72801","14070000"
"72801","16420000"
"72801","32650000"
"73385","29280000"
"73385","31670000"
"73385","32440000"
"73850","29670000"
"73850","31070000"
"73850","29380000"
"74241","22750000"
"74241","32760000"
"74241","30430000"
"74746","31820000"
"74746","21990000"
"74746","25520000"
"75167","22010000"
"75167","25060000"
"75167","25080000"
"75737","23500000"
"75737","22480000"
"75737","24620000"
"76503","21470000"
"76503","23560000"
"76503","30040000"
"77536","24480000"
"77536","21560000"
