"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","142253","65.18423462","5.365569951e-27","4.471274376"
"1","142253","78.91695404","7.343759619e-27","4.492688179"
"2","144718","84.10687256","3.569480233e-22","3.074673414"
"2","144718","108.1807098","1.949824485e-20","3.080988169"
"3","145439","101.0697784","1.091836016e-18","2.466061115"
"3","145439","101.4139786","2.277338035e-18","2.46907115"
"4","146184","101.48629","8.873866557e-16","2.100307226"
"4","146184","101.554039","2.807851222e-16","2.102234125"
"5","146807","101.5317001","1.021330305e-14","1.845733762"
"5","146807","102.3174973","7.605994183e-15","1.84700799"
"6","147213","102.1995087","1.927868672e-13","1.655900002"
"6","147213","103.3024902","1.208211997e-13","1.6575948"
"7","147976","153.1679382","5.446274508e-12","1.507017851"
"7","147976","193.3783569","8.842143055e-13","1.508291125"
"8","148306","193.3257751","4.31102128e-14","1.386130691"
"8","148306","197.260788","6.80392678e-12","1.387169361"
"9","148568","197.199173","8.38232192e-11","1.285028934"
"9","148568","198.7589569","4.655179367e-11","1.285736322"
"10","148751","198.4240265","1.550079176e-09","1.197810888"
"10","148751","202.1580353","3.223349018e-11","1.199041486"
"11","149079","387.052948","3.11361581e-09","1.121516109"

