"Numero de Vertices",Clocks"
"142253","1.414150042e+10"
"144718","1.460844954e+10"
"144718","-1.228712038e+10"
"144718","1.142718976e+10"
"145439","1.094039962e+10"
"145439","-1.171616973e+10"
"145439","9080070144"
"146184","9776180224"
"146184","-9899920384"
"146184","7613179904"
"146807","8269409792"
"146807","-8519150080"
"146807","7758759936"
"147213","7874339840"
"147213","-8205530112"
"147213","7567699968"
"147213","7939829760"
"147976","6738120192"
"147976","-8513979904"
"147976","6448059904"
"148306","6164340224"
"148306","-7610599936"
"148306","6088790016"
"148568","5773700096"
"148568","-6955469824"
"148568","6171749888"
"148751","5647320064"
"148751","-7359779840"
"148751","5504849920"
"148751","5317790208"
"149079","4073679872"
"149079","-5470960128"
