"temporal_iteration","number_of_vertices","rho_max","upsilon_min","%_rho_>_rho_alpha","%_upsilon_<_eta",
"1","32515","1","0.6000000238","0","0.0001105216652"
"1","32515","1.784837008","0.4189270437","0.009489074349","0.0009157509194"
"2","33817","1","0.60219872","0","0"
"2","33817","1.681417227","0.4424472749","0.002503907541","0.0002579783613"
"3","34282","1","0.6021818519","0","0"
"3","34282","1.320494652","0.5344923139","0.001451900229","8.980825805e-05"
"4","34562","1","0.613396287","0","0"
"4","34562","1.423230052","0.5296186805","0.001054116292","8.908024756e-05"
"5","34789","0.9997843504","0.6153896451","0","0"
"5","34789","1.549111485","0.5235050917","0.0009292172617","7.37474038e-05"
"6","34953","0.9999923706","0.620023191","0","0"
"6","34953","1.484750152","0.4683733582","0.0007781072636","7.340635057e-05"
"7","35096","1","0.6019451022","0","0"
"7","35096","1.283322334","0.5525268316","0.0005702671479","8.77334096e-05"
"8","35198","0.9996399283","0.611092031","0","0"
"8","35198","1.452783704","0.4064704776","0.0006998716854","5.832263923e-05"
"9","35344","0.9998288155","0.6113268137","0","0"
"9","35344","1.432431936","0.5563699007","0.0005808297428","2.904148641e-05"
"10","35511","1","0.6066817641","0","0"
"10","35511","1.430070519","0.4598209858","0.0009539502207","8.672274998e-05"
"11","35659","1","0.6220045686","0","0"

