"temporal_iteration","number_of_vertices","rho_max","upsilon_min","%_rho_>_rho_alpha","%_upsilon_<_eta",
"1","142253","1","0.6000000238","0","0.0001823088824"
"1","142253","11.15968609","0.07569659501","0.0008507748134","9.294178744e-05"
"2","142716","3.221585512","0.2298931181","3.563626706e-06","3.563626706e-06"
"2","142716","2.068640947","0.3533168137","0.0003207264235","2.138176023e-05"
"3","142867","2.068640947","0.3533168137","3.560150617e-06","3.560150617e-06"
"3","142867","1.756916046","0.4123389125","0.0001958082721","7.120301234e-06"
"4","143004","0.9999825358","0.6004320979","0","0"
"4","143004","1.848440409","0.4490360916","0.0001422738133","7.113691026e-06"
"5","143104","0.9999675751","0.600459218","0","0"
"5","143104","2.137162447","0.3613694608","0.0001599505194","1.777227953e-05"
"6","143208","1","0.6003936529","0","0"
"6","143208","2.212699175","0.2864682674","0.000138530726","1.065620927e-05"
"7","143310","1","0.6009296179","0","0"
"7","143310","1.27801466","0.59610641","0.0002839698864","3.549623671e-06"
"8","143456","0.9999217391","0.6032218933","0","0"
"8","143456","1.402522087","0.5512099266","0.0001241117134","7.092097803e-06"
"9","143537","0.9999718666","0.6037333608","0","0"
"9","143537","1.203739166","0.5656673908","8.505993173e-05","3.544163746e-06"
"10","143566","0.9998672009","0.6036353111","0","0"
"10","143566","1.756058931","0.3928025663","7.795668353e-05","7.086971436e-06"
"11","143637","0.9998614788","0.6031567454","0","0"

