"temporal_iteration","number_of_vertices","rho_max","upsilon_min","%_rho_>_rho_alpha","%_upsilon_<_eta",
"1","67963","1","0.6000000238","0","0.0001277523115"
"1","67963","1.121214747","0.5787687302","0.001059592701","7.514841855e-05"
"2","68224","0.9997463226","0.6048099399","0","0"
"2","68224","1.173649073","0.5807648301","0.0007710562204","2.245794713e-05"
"3","68468","0.9997413754","0.6038965583","0","0"
"3","68468","1.2092489","0.5770688653","0.0007980965311","3.729423042e-05"
"4","68818","0.999817729","0.6158682704","0","0"
"4","68818","1.090618849","0.586235404","0.000371043745","7.420875136e-06"
"5","68929","0.9998401999","0.6071633101","0","0"
"5","68929","1.184429884","0.591592133","0.0003259911318","7.40888936e-06"
"6","69047","0.9999870658","0.6098498106","0","0"
"6","69047","1.205830812","0.5788992047","0.0005768932169","7.396066849e-06"
"7","69327","0.9999502301","0.6018053293","0","0"
"7","69327","1.234356046","0.5845037699","0.000920803519","2.209928425e-05"
"8","69799","1","0.6026015282","0","0"
"8","69799","1.08517015","0.5957943797","0.0002414504561","7.316680694e-06"
"9","69908","0.9996228814","0.6080642343","0","0"
"9","69908","1.186447263","0.5990220308","0.0005917462404","7.305508916e-06"
"10","70144","0.9997472763","0.6087979078","0","0"
"10","70144","1.093865037","0.5924322605","0.0002111594076","7.281359103e-06"
"11","70224","0.9998401999","0.6124563813","0","0"

