"Numero de Vertices",Clocks"
"67963","370000"
"69506","580000"
"69506","530000"
"69506","980000"
"69984","990000"
"69984","500000"
"69984","1010000"
"70271","570000"
"70271","520000"
"70271","630000"
"70542","810000"
"70542","900000"
"70542","790000"
"70542","680000"
"70872","610000"
"70872","820000"
"70872","1240000"
"70988","980000"
"70988","730000"
"70988","840000"
"71096","830000"
"71096","1250000"
"71096","690000"
"71209","1270000"
"71209","1090000"
"71209","1370000"
"71209","1070000"
"71209","890000"
"71490","720000"
"71490","1020000"
"71490","930000"
"71490","940000"
"71639","620000"
"71639","1170000"
