"temporal_iteration","number_of_vertices","rho_max","upsilon_min","%_rho_>_rho_alpha","%_upsilon_<_eta",
"1","32515","1","0.6000000238","0","0.0001105216652"
"1","32515","1.06433177","0.5929272175","0.0008841733215","1.578880801e-05"
"2","32589","0.9995791912","0.6038063169","0","0"
"2","32589","1.156074524","0.5783587098","0.001150077209","1.575448186e-05"
"3","32746","0.9997606277","0.6228792071","0","0"
"3","32746","1.065540433","0.5968495607","0.0011445774","1.567914114e-05"
"4","32944","0.9996312857","0.6013200283","0","0"
"4","32944","1.065322995","0.5873585939","0.0004675446253","1.558482109e-05"
"5","33032","0.9997994304","0.6093786359","0","0"
"5","33032","1.151097655","0.5997232795","0.001196841593","1.554339724e-05"
"6","33298","0.9997591972","0.6009909511","0","0"
"6","33298","1.146341443","0.5988426805","0.0005244081258","1.542376776e-05"
"7","33409","0.9992077351","0.6064789891","0","0"
"7","33409","1.139362812","0.5947710872","0.0004765491758","1.537255412e-05"
"8","33530","0.999938786","0.6072099209","0","0"
"8","33530","1.170463443","0.594132781","0.0004288887139","1.531745511e-05"
"9","33676","0.9993622899","0.603428185","0","0"
"9","33676","1.067498446","0.5958733559","0.0004575402709","1.525134212e-05"
"10","33808","0.9996747375","0.6066038609","0","0"
"10","33808","1.182825208","0.5987615585","0.0004710029461","1.519364287e-05"
"11","33908","0.9995544553","0.6041567326","0","0"

