"Numero de Vertices",Clocks"
"32515","134970000"
"32589","76610000"
"32589","151410000"
"32589","152980000"
"32589","150730000"
"32746","135670000"
"32746","73510000"
"32746","126020000"
"32746","102570000"
"32944","133560000"
"32944","142200000"
"32944","141700000"
"33032","78500000"
"33032","140870000"
"33032","146610000"
"33032","131440000"
"33032","128630000"
"33032","154520000"
"33032","156730000"
"33298","157340000"
"33298","69640000"
"33298","145190000"
"33409","141400000"
"33409","80110000"
"33409","64810000"
"33530","142940000"
"33530","75610000"
"33530","108910000"
"33530","77360000"
"33676","68040000"
"33676","73420000"
"33676","127400000"
"33676","83040000"
"33808","82930000"
"33808","81350000"
"33808","144360000"
"33808","94530000"
