"Numero de Vertices",Clocks"
"32515","500000"
"33412","240000"
"33412","470000"
"33412","480000"
"33754","460000"
"33754","440000"
"33754","390000"
"33858","430000"
"33858","230000"
"33858","200000"
"33858","470000"
"34012","450000"
"34012","440000"
"34012","480000"
"34012","480000"
"34167","230000"
"34167","260000"
"34167","400000"
"34217","640000"
"34217","480000"
"34217","580000"
"34217","490000"
"34217","600000"
"34346","260000"
"34346","290000"
"34346","250000"
"34346","570000"
"34438","380000"
"34438","650000"
"34438","420000"
"34438","260000"
"34438","230000"
"34438","260000"
"34438","230000"
"34586","260000"
"34586","190000"
"34586","250000"
"34586","240000"
"34639","310000"
"34639","210000"
