"Numero de Vertices",Clocks"
"32515","14190000"
"33412","10400000"
"33412","14040000"
"33412","14620000"
"33754","14540000"
"33754","14500000"
"33754","12400000"
"33858","14440000"
"33858","6620000"
"33858","6410000"
"33858","13660000"
"34012","9590000"
"34012","13700000"
"34012","15060000"
"34012","14920000"
"34167","7470000"
"34167","7200000"
"34167","12630000"
"34217","14950000"
"34217","14690000"
"34217","14730000"
"34217","14980000"
"34217","14820000"
"34346","7890000"
"34346","7670000"
"34346","7740000"
"34346","14960000"
"34438","14910000"
"34438","14790000"
"34438","13360000"
"34438","6390000"
"34438","6760000"
"34438","6340000"
"34438","6860000"
"34586","6290000"
"34586","6690000"
"34586","6400000"
"34586","6930000"
"34639","6390000"
"34639","6670000"
