"Numero de Vertices",Clocks"
"142253","1.674774016e+10"
"142441","1.564282982e+10"
"142441","-1.396841984e+10"
"142441","1.197395046e+10"
"142520","1.141471027e+10"
"142520","-1.160603955e+10"
"142520","1.005877965e+10"
"142556","9894849536"
"142556","-1.075983974e+10"
"142556","8687970304"
"142556","8578330112"
"142556","8198909952"
"142705","8355189760"
"142705","-9998090240"
"142705","7858169856"
"142733","7573539840"
"142733","-9734590464"
"142733","7566009856"
"142733","7383490048"
"142733","7252170240"
"142837","7737129984"
"142837","-8528520192"
"142837","6322910208"
"142837","6915650048"
"142837","6743260160"
"142837","6436830208"
"142837","6670850048"
"142979","7310600192"
"142979","-8189150208"
"142979","5033209856"
"142979","3401619968"
"143028","3304369920"
"143028","-4542230016"
"143028","709689984"
"143028","715299968"
"143028","726720000"
"143028","706560000"
"143028","737070016"
"143028","705740032"
"143028","739880000"
"143028","704280000"
"143217","790689984"
"143217","-1033939968"
"143217","706750016"
"143217","705390016"
"143217","684550016"
"143217","689969984"
"143217","695790016"
"143316","720760000"
"143316","-998070016"
