"temporal_iteration","number_of_vertices","rho_max","upsilon_min","%_rho_>_rho_alpha","%_upsilon_<_eta",
"1","15788","1","0.6000000238","0","0.0001309671934"
"1","15788","1.202257395","0.5554189086","0.002652085619","0.0002291925921"
"2","15947","0.9991155267","0.6120408177","0","0"
"2","15947","1.171054006","0.5857561827","0.002689740155","0.0001296260307"
"3","16099","0.9994500279","0.6066420674","0","0"
"3","16099","1.213172913","0.5510288477","0.0009949929081","3.20965446e-05"
"4","16166","0.9998688698","0.6134133339","0","0"
"4","16166","1.112418532","0.5940636396","0.001374328858","6.392227078e-05"
"5","16262","0.9987469912","0.6129220724","0","0"
"5","16262","1.225108266","0.573984623","0.001715538325","3.176922837e-05"
"6","16391","1","0.6118965149","0","0"
"6","16391","1.393828511","0.5729751587","0.0009138751193","6.302587281e-05"
"7","16531","1","0.6144942641","0","0"
"7","16531","1.139560342","0.5977134705","0.0008122715517","3.124121213e-05"
"8","16629","0.9988877177","0.6024699807","0","0"
"8","16629","1.264939904","0.5913347602","0.001055769506","3.105204451e-05"
"9","16748","0.9997470379","0.6008980274","0","0"
"9","16748","1.146371961","0.5916343331","0.00064744876","3.083089177e-05"
"10","16844","0.9993061423","0.6031187773","0","0"
"10","16844","1.081993818","0.5976246595","0.0004904665402","3.065415876e-05"
"11","16911","0.9999666214","0.6178000569","0","0"

