"Numero de Vertices",Clocks"
"15788","47570000"
"15947","61740000"
"15947","49990000"
"15947","57200000"
"16099","53050000"
"16099","53030000"
"16166","51250000"
"16166","53660000"
"16166","65970000"
"16166","56330000"
"16262","56300000"
"16262","52570000"
"16262","50300000"
"16262","57480000"
"16262","55390000"
"16262","45120000"
"16262","55320000"
"16391","49530000"
"16391","39770000"
"16391","40740000"
"16391","39700000"
"16391","40460000"
"16531","42280000"
"16531","42320000"
"16531","42270000"
"16531","32390000"
"16531","32670000"
"16531","31050000"
"16531","32140000"
"16531","30800000"
"16629","36070000"
"16629","33530000"
"16629","36180000"
"16629","33040000"
"16629","35450000"
"16629","33410000"
"16629","33810000"
"16748","39700000"
"16748","35230000"
"16748","36090000"
"16748","35120000"
"16748","36540000"
"16748","34380000"
"16748","24080000"
"16748","23660000"
"16844","24120000"
"16844","22720000"
"16844","24180000"
"16844","23810000"
"16844","24480000"
