"Numero de Vertices",Clocks"
"32515","1288989952"
"34491","1405820032"
"34491","-1148429952"
"34491","1055400000"
"35176","1120600064"
"35176","-1017969984"
"35176","924899968"
"35536","925590016"
"35536","-952880000"
"35536","829939968"
"35782","844590016"
"35782","-853560000"
"35782","772160000"
"35983","772630016"
"35983","-843800000"
"35983","691369984"
"36250","726510016"
"36250","-791350016"
"36250","674910016"
"36479","658160000"
"36479","-777500032"
"36479","622609984"
"36815","641649984"
"36815","-734169984"
"36815","603289984"
"37184","614579968"
"37184","-732800000"
"37184","563059968"
"37690","612830016"
"37690","-729440000"
