"Numero de Vertices",Clocks"
"15788","44820000"
"15947","51350000"
"15947","62630000"
"15947","53730000"
"16099","53490000"
"16099","60610000"
"16166","55520000"
"16166","51310000"
"16166","53610000"
"16166","54270000"
"16262","58180000"
"16262","60900000"
"16262","65950000"
"16262","63710000"
"16262","53190000"
"16262","62470000"
"16262","55270000"
"16391","41000000"
"16391","45780000"
"16391","42250000"
"16391","44490000"
"16391","43230000"
"16531","46730000"
"16531","43990000"
"16531","49020000"
"16531","33820000"
"16531","33410000"
"16531","35090000"
"16531","34190000"
"16531","32540000"
"16629","30990000"
"16629","33010000"
"16629","30650000"
"16629","31460000"
"16629","31910000"
"16629","32330000"
"16629","32740000"
"16743","34400000"
"16743","34490000"
"16743","34640000"
"16743","34240000"
"16743","34970000"
"16743","35660000"
"16743","23890000"
"16743","23690000"
"16827","22980000"
"16827","23380000"
"16827","23140000"
"16827","22820000"
"16827","24090000"
