"temporal_iteration","number_of_vertices","rho_max","upsilon_min","%_rho_>_rho_alpha","%_upsilon_<_eta",
"1","15788","1","0.6000000238","0","0.0001309671934"
"1","15788","1.202280045","0.5554252863","0.002652085619","0.0002291925921"
"2","15947","0.9991078377","0.6119799018","0","0"
"2","15947","1.171102047","0.5856806636","0.002689740155","0.0001296260307"
"3","16099","0.9994663596","0.607395947","0","0"
"3","16099","1.21321559","0.5510650873","0.0009949929081","3.20965446e-05"
"4","16166","0.9999113679","0.6133514047","0","0"
"4","16166","1.113295197","0.5940176249","0.001374328858","6.392227078e-05"
"5","16262","0.9989103675","0.6126508713","0","0"
"5","16262","1.22588706","0.5739592314","0.001715538325","3.176922837e-05"
"6","16391","1","0.6118845344","0","0"
"6","16391","1.393473506","0.573102653","0.0009138751193","6.302587281e-05"
"7","16531","1","0.6144784093","0","0"
"7","16531","1.138777018","0.5975319743","0.0008122715517","3.124121213e-05"
"8","16629","0.9984129071","0.6019583344","0","0"
"8","16629","1.266406536","0.5907194018","0.0009936654242","3.105204451e-05"
"9","16743","0.9996524453","0.6012603045","0","0"
"9","16743","1.278701067","0.5912925601","0.0007093073218","3.08394483e-05"
"10","16827","1","0.6032220721","0","0"
"10","16827","1.081157088","0.5975928307","0.0004295927938","3.068520164e-05"
"11","16889","0.9999347925","0.6182130575","0","0"

