"Numero de Vertices",Clocks"
"67963","180520000"
"68169","162100000"
"68316","236220000"
"68316","267980000"
"68316","269280000"
"68570","242230000"
"68570","167160000"
"68570","196640000"
"68726","238880000"
"68726","294809984"
"68870","157170000"
"68870","167210000"
"68870","233910000"
"68870","275409984"
"69358","156750000"
"69358","300640000"
"69358","154170000"
"69358","166840000"
"69688","181890000"
"69688","165580000"
"69688","282990016"
"69688","290820000"
"69983","171410000"
"69983","150510000"
"69983","181750000"
"69983","329670016"
"69983","203240000"
"70254","348760000"
"70254","165420000"
"70254","323649984"
"70254","154250000"
