"Numero de Vertices",Clocks"
"15788","90000"
"16807","160000"
"16807","180000"
"16807","170000"
"17212","220000"
"17212","220000"
"17212","230000"
"17407","100000"
"17407","220000"
"17407","170000"
"17493","260000"
"17493","200000"
"17493","250000"
"17558","250000"
"17558","210000"
"17558","240000"
"17558","150000"
"17689","180000"
"17689","180000"
"17689","200000"
"17887","220000"
"17887","280000"
"17887","310000"
"18062","190000"
"18062","230000"
"18062","280000"
"18302","330000"
"18302","260000"
"18302","440000"
"18528","170000"
"18528","480000"
