"Numero de Vertices",Clocks"
"15788","5000000"
"17323","5420000"
"17323","3290000"
"17323","6380000"
"18021","6280000"
"18021","4650000"
"18021","5010000"
"18396","4880000"
"18396","5710000"
"18396","5060000"
"18834","6700000"
"18834","3340000"
"18834","7010000"
"19068","6340000"
"19068","4890000"
"19068","5590000"
"19339","5610000"
"19339","6590000"
"19339","4710000"
"19558","5400000"
"19558","4330000"
"19558","4860000"
"19699","6790000"
"19699","6440000"
"19699","5610000"
"19850","5300000"
"19850","5420000"
"19850","6330000"
"19997","3490000"
"19997","2210000"
