"Numero de Vertices",Clocks"
"142253","1510000"
"144676","1310000"
"144676","1300000"
"144676","1290000"
"145217","1580000"
"145217","1230000"
"145217","1600000"
"145817","1350000"
"145817","1250000"
"145817","1300000"
"146524","1280000"
"146524","1340000"
"146524","1910000"
"147119","1340000"
"147119","2640000"
"147119","1340000"
"147511","2700000"
"147511","1340000"
"147511","2680000"
"147879","1310000"
"147879","2660000"
"147879","1310000"
"148176","2680000"
"148176","1300000"
"148176","1340000"
"148612","1310000"
"148612","1320000"
"148612","1350000"
"148898","1340000"
"148898","1320000"
