"Numero de Vertices",Clocks"
"15788","-94520000"
"15788","-85010000"
"15788","-78960000"
"15788","-71910000"
"15788","-67830000"
"15788","-65080000"
"15788","-61760000"
"15788","-59660000"
"15788","-56540000"
"15788","-54930000"
