"Numero de Vertices",Clocks"
"32515","190000"
"34492","250000"
"34492","200000"
"34492","200000"
"35177","260000"
"35177","270000"
"35177","380000"
"35524","230000"
"35524","190000"
"35524","200000"
"35798","230000"
"35798","220000"
"35798","310000"
"35972","220000"
"35972","370000"
"35972","220000"
"36227","270000"
"36227","230000"
"36227","320000"
"36430","260000"
"36430","270000"
"36430","230000"
"36760","280000"
"36760","240000"
"36760","260000"
"37112","240000"
"37112","220000"
"37112","280000"
"37604","240000"
"37604","240000"
