"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","32515","30.91983795","1.308339062e-26","3.587129354"
"1","32515","31.4272995","2.428639568e-26","3.607141733"
"2","34492","36.4264183","2.138873181e-21","2.670991421"
"2","34492","42.46883774","2.269949845e-20","2.674421072"
"3","35177","42.84958649","3.313519767e-17","2.192549467"
"3","35177","50.09001541","3.941164563e-17","2.194757223"
"4","35524","50.29182816","8.036013329e-17","1.892311931"
"4","35524","49.42554855","5.368794458e-16","1.892956257"
"5","35798","49.53978348","6.835549955e-15","1.678438902"
"5","35798","49.10514069","8.591198427e-16","1.678732395"
"6","35972","49.16014481","1.554053002e-12","1.51410675"
"6","35972","49.75366592","2.058684576e-13","1.514034271"
"7","36227","49.70237732","2.139276603e-12","1.384643197"
"7","36227","49.89260101","3.982524813e-12","1.384342313"
"8","36430","49.9113121","2.24524635e-11","1.278779745"
"8","36430","50.25739288","1.325970844e-11","1.278571367"
"9","36760","50.2408638","9.872842821e-11","1.188860655"
"9","36760","50.37849808","5.772419001e-12","1.18822825"
"10","37112","50.38531876","7.7650264e-10","1.112308383"
"10","37112","50.58801651","1.211022727e-09","1.112144709"
"11","37604","50.59233856","5.26399635e-09","1.046314955"

