"Numero de Vertices",Clocks"
"67963","440000"
"69133","970000"
"69133","1010000"
"69133","1040000"
"69573","1010000"
"69573","500000"
"69573","480000"
"70011","760000"
"70011","670000"
"70011","810000"
"70369","1100000"
"70369","920000"
"70369","990000"
"70715","1620000"
"70715","720000"
"70715","960000"
"70715","700000"
"71089","700000"
"71089","790000"
"71089","770000"
"71318","840000"
"71318","810000"
"71318","660000"
"71592","730000"
"71592","740000"
"71592","760000"
"71923","850000"
"71923","740000"
"71923","740000"
"72224","760000"
"72224","740000"
