"Numero de Vertices",Clocks"
"67963","214830000"
"68186","172050000"
"68237","288849984"
"68237","242740000"
"68306","229430000"
"68339","227760000"
"68339","226990000"
"68339","230210000"
"68422","207120000"
"68422","228220000"
"68422","223060000"
"68422","210130000"
"68422","219360000"
"68591","217880000"
"68591","227790000"
"68591","226090000"
"68591","168970000"
"68591","132760000"
"68695","128280000"
"68695","127910000"
"68695","125190000"
"68797","40520000"
"68814","40360000"
"68814","40860000"
