"Numero de Vertices",Clocks"
"15788","566899968"
"16451","556289984"
"16451","-476950016"
"16451","453030016"
"16805","489640000"
"16805","-455230016"
"16805","370100000"
"17026","366100000"
"17026","-405249984"
"17026","354060000"
"17202","367180000"
"17202","-400310016"
"17202","363600000"
"17326","348409984"
"17326","-356900000"
"17326","309470016"
"17556","314900000"
"17556","-338440000"
"17556","286510016"
"17721","259650000"
"17721","-332790016"
"17721","272840000"
"18007","267940000"
"18007","-312630016"
"18007","278700000"
"18274","268729984"
"18274","-309169984"
"18274","264440000"
"18614","264800000"
"18614","-297750016"
