"Numero de Vertices",Clocks"
"15788","5740000"
"16451","6090000"
"16451","4820000"
"16451","5950000"
"16805","2980000"
"16805","6080000"
"16805","4380000"
"17026","2880000"
"17026","3160000"
"17026","5020000"
"17202","6340000"
"17202","4670000"
"17202","6120000"
"17326","5710000"
"17326","5600000"
"17326","6160000"
"17556","5970000"
"17556","5440000"
"17556","5930000"
"17721","6380000"
"17721","3870000"
"17721","6030000"
"18007","4130000"
"18007","4440000"
"18007","5210000"
"18274","6370000"
"18274","6120000"
"18274","4290000"
"18614","5370000"
"18614","4680000"
