"Numero de Vertices",Clocks"
"67963","26420000"
"68660","24870000"
"68660","30150000"
"68660","27060000"
"68863","30310000"
"68863","28920000"
"68863","19770000"
"69198","21540000"
"69198","25400000"
"69198","20180000"
"69198","21040000"
"69849","20520000"
"69849","25350000"
"69849","26800000"
"70086","25490000"
"70086","24190000"
"70086","21660000"
"70086","21090000"
"70405","21370000"
"70405","20030000"
"70405","20430000"
"70405","21360000"
"70892","26100000"
"70892","23890000"
"70892","20350000"
"71039","19980000"
"71039","21730000"
"71039","22270000"
"71205","21640000"
"71205","19790000"
"71205","21870000"
"71205","19440000"
"71576","16840000"
"71576","18170000"
