"Numero de Vertices",Clocks"
"67963","4161969920"
"68660","4780170240"
"68660","-3963709952"
"68660","3178070016"
"68863","3559010048"
"68863","-3533779968"
"68863","3186360064"
"69198","2945029888"
"69198","-3351920128"
"69198","2863899904"
"69198","2873329920"
"69849","2843729920"
"69849","-3104359936"
"69849","2571800064"
"70086","2657509888"
"70086","-2827859968"
"70086","2356359936"
"70086","2358949888"
"70405","2355130112"
"70405","-2536509952"
"70405","2172420096"
"70405","2136809984"
"70892","2150330112"
"70892","-2421740032"
"70892","2070360064"
"71039","1890770048"
"71039","-2520079872"
"71039","1908600064"
"71205","1951510016"
"71205","-2331940096"
"71205","2017250048"
"71205","1776320000"
"71576","1460630016"
"71576","-1805030016"
