"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","67963","45.65052414","7.894821332e-27","4.088095665"
"1","67963","48.08925247","4.551926275e-28","4.099952221"
"2","68355","53.16186142","2.550183127e-20","2.894921303"
"2","68355","54.12666702","2.633382633e-20","2.897354841"
"3","68740","54.76839066","4.076429769e-17","2.349180698"
"3","68740","54.6470871","4.482548649e-17","2.349685192"
"4","68848","54.74337387","1.177368597e-15","2.012958527"
"4","68848","54.47934341","7.939195769e-15","2.013736248"
"5","69366","90.74609375","3.72194517e-13","1.782051086"
"5","69366","109.0617523","1.889922545e-13","1.783274651"
"6","69929","108.946579","2.050331042e-12","1.6033113"
"6","69929","110.3153992","1.802418024e-12","1.603669405"
"7","70063","110.3135147","3.232648177e-11","1.463938355"
"7","70063","110.7893829","2.362815499e-11","1.464527845"
"8","70266","110.7770996","3.362272127e-10","1.351246715"
"8","70266","110.7153931","5.436915917e-10","1.351520419"
"9","70337","110.706604","3.773801271e-09","1.25577116"
"9","70337","111.0363083","6.991378587e-09","1.256566286"
"10","70782","183.7665405","2.29432171e-08","1.171908736"
"10","70782","222.0208282","1.816679074e-08","1.173001766"
"11","71222","221.8715668","1.663345905e-08","1.097999096"

