"Numero de Vertices",Clocks"
"32515","230000"
"33206","590000"
"33206","300000"
"33206","270000"
"33482","300000"
"33482","310000"
"33482","530000"
"33505","290000"
"33505","570000"
"33505","340000"
"33551","740000"
"33551","630000"
"33551","330000"
"33551","520000"
"33597","890000"
"33597","320000"
"33597","310000"
"33649","310000"
"33649","290000"
"33649","620000"
"33649","620000"
"33649","660000"
"33750","320000"
"33750","330000"
"33750","270000"
"33769","340000"
"33769","520000"
"33769","300000"
"33769","530000"
"33807","270000"
"33807","280000"
"33807","320000"
"33807","250000"
"33807","270000"
"33852","260000"
"33852","210000"
