"Numero de Vertices",Clocks"
"32515","8610000"
"32770","10740000"
"32770","9010000"
"32770","10770000"
"32770","6850000"
"33002","12380000"
"33002","13340000"
"33002","7140000"
"33101","7260000"
"33101","13770000"
"33101","12970000"
"33178","12690000"
"33178","9280000"
"33178","11020000"
"33178","9440000"
"33178","6010000"
"33348","14010000"
"33348","6970000"
"33348","7180000"
"33348","6280000"
"33348","14340000"
"33348","14560000"
"33546","12460000"
"33546","6980000"
"33546","13070000"
"33546","5980000"
"33546","11460000"
"33546","14130000"
"33546","7390000"
"33546","7400000"
"33546","7350000"
"33546","13500000"
"33710","7210000"
"33710","7240000"
"33710","6060000"
"33710","6540000"
"33710","5990000"
"33710","6020000"
"33710","6000000"
"33710","5980000"
"33710","6040000"
"33710","6540000"
"33710","6040000"
"33710","6070000"
"33710","6020000"
"33710","6000000"
"33710","6290000"
"33896","6290000"
"33896","6680000"
"33896","6410000"
"33896","6140000"
"33896","6410000"
"33896","6530000"
"33934","6530000"
"33934","4070000"
"33934","4390000"
"33934","2790000"
"33934","1180000"
"34007","1170000"
"34007","1170000"
