"Numero de Vertices",Clocks"
"32515","10080000"
"32629","9990000"
"32629","9480000"
"32629","10200000"
"32689","14150000"
"32689","7130000"
"32689","13740000"
"32689","7080000"
"32716","7340000"
"32716","12480000"
"32716","7000000"
"32716","14280000"
"32716","11920000"
"32774","11540000"
"32774","11920000"
"32774","6840000"
"32799","7130000"
"32799","14660000"
"32799","12020000"
"32823","14220000"
"32823","12430000"
"32823","13220000"
"32823","14490000"
"32823","7300000"
"32853","13850000"
"32853","6910000"
"32853","6020000"
"32853","9120000"
"32853","9470000"
"32853","6310000"
"32853","7350000"
"32916","13060000"
"32916","6200000"
"32916","6510000"
"32916","6020000"
"32916","5950000"
"32916","5800000"
"32916","6350000"
"32916","6330000"
"32916","6470000"
"32916","6470000"
"32916","6480000"
"32916","6210000"
"32916","6250000"
"32916","6030000"
"33080","6150000"
"33080","5860000"
"33080","6310000"
"33080","6050000"
"33094","6300000"
"33094","5750000"
