"Numero de Vertices",Clocks"
"15788","160000"
"16028","270000"
"16028","90000"
"16028","180000"
"16130","200000"
"16130","100000"
"16130","80000"
"16206","170000"
"16206","80000"
"16206","160000"
"16276","150000"
"16276","170000"
"16276","80000"
"16276","120000"
"16338","130000"
"16338","170000"
"16338","150000"
"16338","80000"
"16338","170000"
"16427","160000"
"16427","120000"
"16427","220000"
"16427","250000"
"16427","170000"
"16427","160000"
"16427","140000"
"16545","110000"
"16545","150000"
"16545","110000"
"16545","140000"
"16654","210000"
"16654","60000"
"16654","130000"
"16654","110000"
"16654","110000"
"16654","100000"
"16758","110000"
"16758","110000"
"16758","140000"
"16758","110000"
"16758","130000"
"16758","120000"
"16758","120000"
"16758","140000"
"16837","80000"
"16837","90000"
