"Numero de Vertices",Clocks"
"15788","52950000"
"16028","57690000"
"16130","55300000"
"16206","32930000"
"16276","60460000"
"16276","56940000"
"16338","48690000"
"16338","56130000"
"16338","58610000"
"16427","46990000"
"16427","54430000"
"16427","52720000"
"16427","56440000"
"16427","58480000"
"16545","53570000"
"16545","50740000"
"16654","55510000"
"16654","48050000"
"16654","35860000"
"16654","33440000"
"16758","32340000"
"16758","31450000"
"16758","31930000"
"16758","30370000"
"16758","33140000"
"16758","31410000"
