"Numero de Vertices",Clocks"
"15788","68680000"
"15816","62870000"
"15816","58850000"
"15816","62660000"
"15847","45410000"
"15847","72190000"
"15847","31120000"
"15847","67920000"
"15847","34210000"
"15847","54700000"
"15847","71830000"
"15847","62720000"
"15847","62780000"
"15847","33970000"
"15847","43560000"
"15961","65080000"
"15961","68380000"
"15961","38280000"
"15961","67660000"
"15961","61050000"
"15961","62060000"
"15961","40390000"
"15961","41390000"
"15961","69770000"
"15961","38170000"
"15961","74550000"
"15961","67830000"
"15961","58620000"
"15961","55440000"
"15961","65290000"
"15961","38920000"
"15961","40730000"
"15961","54000000"
"15961","38380000"
"15961","32690000"
"15961","32500000"
"15961","53140000"
"15961","62180000"
"15961","53110000"
"15961","34310000"
"16064","33440000"
"16064","37140000"
"16064","42850000"
"16064","57230000"
"16064","31240000"
"16064","36740000"
"16064","35560000"
"16064","31950000"
"16064","32140000"
"16064","65690000"
"16064","31620000"
"16064","63600000"
"16064","37440000"
"16064","65640000"
"16064","38020000"
"16064","37360000"
"16064","39080000"
"16064","39600000"
"16064","37680000"
"16064","31330000"
"16064","40930000"
"16064","31000000"
"16064","32560000"
"16064","31280000"
"16064","31210000"
"16133","33080000"
"16133","32850000"
"16133","33020000"
"16133","32770000"
"16133","33890000"
"16133","34260000"
"16133","32560000"
"16133","34400000"
"16133","32980000"
"16133","32770000"
"16133","33610000"
"16133","32540000"
"16133","32820000"
"16133","32280000"
"16133","32240000"
"16133","32810000"
"16133","33190000"
"16133","33390000"
"16133","33790000"
"16133","33840000"
"16133","33950000"
"16133","33830000"
"16133","34430000"
"16133","33900000"
"16133","33800000"
"16133","33910000"
"16133","34030000"
"16133","32830000"
"16218","34620000"
"16218","34670000"
"16218","35240000"
"16218","34050000"
"16218","35040000"
"16218","33610000"
"16218","33130000"
"16218","33600000"
"16218","34290000"
"16218","34070000"
"16218","35020000"
"16218","34980000"
"16218","34030000"
"16218","34020000"
"16218","33800000"
"16218","33790000"
"16218","35580000"
"16218","34400000"
"16218","34600000"
"16218","33530000"
"16218","33230000"
"16218","33830000"
"16218","35010000"
"16218","34150000"
"16218","33890000"
"16218","34590000"
"16218","35290000"
"16218","33920000"
"16218","34280000"
"16218","34820000"
"16218","34840000"
"16218","32940000"
"16218","32960000"
"16218","32890000"
"16218","32660000"
"16218","35260000"
"16218","35140000"
"16218","35170000"
"16218","34310000"
"16218","33170000"
"16218","35000000"
"16218","35210000"
"16218","33590000"
"16218","33310000"
"16218","33380000"
"16218","34020000"
"16218","33680000"
"16218","33590000"
"16218","34370000"
"16218","33340000"
"16218","35150000"
"16218","34560000"
"16218","34700000"
"16218","34690000"
"16218","34580000"
"16218","32810000"
"16218","33040000"
"16218","32950000"
"16218","33770000"
"16218","32650000"
"16218","32980000"
"16218","33050000"
"16218","32830000"
"16218","33370000"
"16218","33130000"
"16218","33500000"
"16218","34220000"
"16218","33140000"
"16218","33070000"
"16218","33320000"
"16218","34710000"
"16218","33900000"
"16218","34200000"
"16218","33410000"
"16218","34050000"
"16218","34770000"
"16218","34870000"
"16218","34700000"
"16218","34880000"
"16218","34930000"
"16218","33650000"
"16218","34500000"
"16345","16300000"
"16345","23340000"
"16345","23450000"
"16345","22620000"
"16345","22710000"
"16345","22770000"
"16345","23460000"
"16345","23110000"
"16345","22400000"
"16345","17690000"
"16345","16900000"
"16345","19180000"
"16345","15680000"
"16345","22860000"
"16345","23410000"
"16345","13970000"
"16345","16110000"
"16345","15620000"
"16345","14000000"
"16345","14170000"
"16345","21840000"
"16345","23030000"
"16345","22980000"
"16345","22640000"
"16345","22610000"
"16345","22570000"
"16345","22580000"
"16345","23510000"
"16345","23470000"
"16345","23300000"
"16345","22720000"
"16345","20240000"
"16345","13950000"
"16345","15930000"
"16393","21650000"
"16393","18420000"
"16393","17980000"
"16393","21790000"
"16393","13080000"
"16393","15520000"
"16393","19030000"
"16393","21120000"
"16393","20880000"
"16393","20390000"
"16393","15740000"
"16393","17380000"
"16393","13960000"
"16393","13780000"
"16393","12970000"
"16393","13410000"
"16393","13130000"
"16393","12940000"
"16393","13170000"
"16393","12940000"
"16393","12930000"
"16393","12970000"
"16393","13260000"
"16393","12940000"
"16393","12980000"
"16393","17830000"
"16393","21260000"
"16393","22100000"
"16393","21430000"
"16393","22220000"
"16393","21720000"
"16393","21300000"
"16393","21400000"
"16393","13020000"
"16393","17220000"
"16393","17880000"
"16393","12940000"
"16393","13290000"
"16393","12950000"
"16393","12960000"
"16393","14340000"
"16393","13060000"
"16485","13800000"
"16485","13740000"
"16485","22370000"
"16485","22320000"
"16485","22320000"
"16485","19970000"
"16485","22070000"
"16485","23130000"
"16485","17870000"
"16485","14330000"
"16485","13930000"
"16485","13720000"
"16485","13880000"
"16485","13770000"
"16485","13790000"
"16485","13780000"
"16485","13950000"
"16485","13670000"
"16485","13780000"
"16485","13740000"
"16485","13790000"
"16485","10650000"
"16485","6640000"
"16485","6670000"
"16485","6620000"
"16485","6670000"
"16485","6650000"
"16485","6620000"
"16485","6650000"
"16485","6630000"
"16485","6660000"
"16485","6690000"
"16485","6650000"
"16485","6610000"
"16485","6610000"
"16485","6630000"
"16485","6660000"
"16485","6640000"
"16485","6640000"
"16485","6640000"
"16485","6640000"
"16485","6610000"
"16485","6600000"
"16485","6600000"
"16485","6610000"
"16485","6720000"
"16485","6710000"
"16485","6710000"
"16485","6730000"
"16485","6750000"
"16485","6760000"
"16485","6740000"
"16485","6730000"
"16485","6730000"
"16485","6720000"
"16485","6770000"
"16485","6760000"
"16485","6750000"
"16485","6770000"
"16485","6770000"
"16485","6770000"
"16485","6730000"
"16485","6770000"
"16485","6760000"
"16485","6730000"
"16485","6760000"
"16485","6790000"
"16485","6750000"
"16485","6750000"
"16485","6740000"
"16485","6750000"
"16485","6760000"
"16485","6800000"
"16485","6790000"
"16485","6760000"
"16485","6720000"
"16485","6720000"
"16485","6750000"
"16485","6750000"
"16485","6790000"
"16485","6780000"
"16485","6790000"
"16485","6740000"
"16485","6770000"
"16485","6790000"
"16485","6810000"
"16485","6790000"
"16485","6820000"
"16485","6790000"
"16485","6800000"
"16485","6800000"
"16485","6750000"
"16485","6800000"
