"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","32515","30.91983795","1.308339062e-26","3.587129354"
"1","32515","30.92677689","7.542178166e-27","3.591908932"
"2","32620","33.87354279","2.063378127e-20","2.639966726"
"2","32620","34.47025299","2.886355628e-20","2.642179489"
"3","32688","35.95174408","3.02299276e-17","2.174668789"
"3","32688","37.17238235","3.008410227e-17","2.17651248"
"4","32792","37.62321854","3.513462596e-15","1.882512569"
"4","32792","41.07224655","3.888394953e-15","1.884736896"
"5","32934","41.23815155","3.412750971e-14","1.674216151"
"5","32934","43.59531403","2.26938951e-13","1.675116897"
"6","33030","43.68638611","1.085959339e-12","1.515671492"
"6","33030","45.55477524","5.742951253e-12","1.51632297"
"7","33110","44.50307465","8.289822995e-11","1.38961339"
"7","33110","46.14270782","8.510139815e-11","1.390354514"
"8","33237","46.15518951","8.250118921e-10","1.286366463"
"8","33237","47.75305176","6.983907896e-10","1.287187338"
"9","33362","47.75090408","1.01115849e-09","1.198264837"
"9","33362","48.76478195","3.504375456e-09","1.19894135"
"10","33478","48.76417542","7.791307155e-09","1.12247932"
"10","33478","49.43240356","6.873246416e-09","1.123005867"
"11","33551","49.43168259","1.502582236e-08","1.055601001"

