"Numero de Vertices",Clocks"
"142253","3140000"
"149825","1640000"
"149825","2060000"
"149825","1400000"
"152088","1520000"
"152088","3680000"
"152088","1450000"
"153331","2070000"
"153331","1510000"
"153331","1980000"
"154479","1560000"
"154479","2930000"
"154479","1580000"
"155330","3090000"
"155330","1490000"
"155330","1620000"
"156337","1600000"
"156337","1530000"
"156337","3170000"
"157373","1590000"
"157373","1990000"
"157373","3360000"
"158755","2040000"
"158755","1600000"
"158755","1970000"
"160656","3280000"
"160656","3200000"
"160656","1570000"
"162660","1630000"
"162660","1620000"
